read_id,pod5_file,target_gene,signal_start,signal_end,label,coverage_pct
4ed931c1-8a58-4e89-89da-4abb828ac919,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a82925f9-1e22-4211-9f98-6fbe77589668,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
01818d3e-31ba-4799-9ffa-610ebdb95414,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
93f6c859-3117-4da7-a9a6-8e1eadc9c04c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5a18e1df-42de-48b9-9ce9-8b2da8206617,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
0e74ae5a-04a7-4391-8d5f-d871828e69bf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
0d8c86b4-10c7-4636-bf86-9441be446d39,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
81c913fd-9cb9-4fb1-b401-e1739da65535,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5decfa62-af9f-4167-a492-d813c41aca1d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,7474,18478,1,99.3
9d67dac6-5f57-4729-985e-d0b32d31010c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
22522179-f818-4d1d-9484-4bd193e8a370,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4c57449e-5265-4da6-8553-276737b535ce,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
19e8fcd6-a276-4b48-b276-5b172b937218,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
bb857074-e1ad-4236-bb66-aacf9455aa22,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1e8042d2-e001-447a-ac30-30bd1ac511f0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,ENA|HEE1644226|HEE1644226.1,112342,122314,1,99.28
5367052a-5a9d-4d4c-94d4-d864b8b424ae,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,23410,31744,1,100.0
e480bb12-f54d-4092-9aed-1dd0556806d5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1ffb0a52-2cc0-434b-96f4-6328dabb994d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MZ092836|MZ092836.1,43588,58816,1,100.0
42e951ff-b88d-4f54-a69f-2b3d8d0e67cd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
21a6867e-1843-4c27-b835-d74ae7f7de82,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d83a6fc1-4551-414f-ab23-633be9ba2805,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
ecbe4bc0-17af-4661-848e-729a2f83bea2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1d6c58f1-49ea-4432-a5d7-ce42bdc2bc84,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MZ092836|MZ092836.1,100372,113242,1,100.0
cc94b18d-e0ab-4397-ba96-b9016563ce9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,463570,477154,1,100.0
24eed62b-3c18-458c-9991-06dbb6bf19a1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
001432c8-3ee6-44e3-b5ec-6286706908da,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b39b29ed-4cde-46ee-a084-59d5249a61cf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e659e7ac-f39f-4c52-a201-d3ffec3b130e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,18250,28258,1,100.0
a1c23d16-3d66-48e4-a6b5-bb7256e79b69,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
57fb9197-b868-4643-8702-158b517ddd99,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
bc36e018-f7b2-43b5-9e22-24c82bf2c164,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6af29ead-24bc-4fe0-b8b3-51966a13f996,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
fc170a50-bd3c-4797-90dc-f72be5a5e059,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9ec88e53-3df1-460d-93cc-3d318fcef0df,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
fd8ec4db-1c03-4c04-bbb4-57053c7a54a5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
23dc9214-4c8a-4fa3-8de5-b6531e46348f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3c9b0105-3ab2-4be7-82ee-b587ea1c7e6e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,80374,89380,1,100.0
1132968f-0072-4d24-a069-05cc7f4092c2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
f4895408-3b99-45d7-b880-4bb26632f8ff,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6ec9432f-e038-4c27-9b6c-3b34f355be58,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,10360,29044,1,100.0
6d2a8069-73b3-440f-a63b-74070a9c8e13,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
cacc54cf-629f-4168-95f9-bdba68936612,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6c4a95b0-9361-448d-afe9-ff11242a50be,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b96c25d2-3ee8-4a52-a017-466f39dab5e8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
df8b13d6-a68f-412f-818f-f56e48da56df,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b61bc059-7dcb-486f-9ef3-7e1c0c5afaf8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
44c85db7-2fbe-42f3-ac04-1acce74f8ca9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
887b3b01-f619-4969-9b41-5ffe1c4484f5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
dd838e9f-00e1-4eb1-b855-3884283ab815,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,45250,54988,1,99.64
fb8b7192-6294-419c-85df-172032719a19,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5023fb3a-fa2d-4365-8ed3-768d199c66be,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MZ092836|MZ092836.1,4432,19702,1,100.0
b63fd01c-5ee5-4b37-9fc7-90ce6ad6e99d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1cc61ba7-00aa-4123-b2c2-2b8b5aaad83c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
f676b6ed-b36e-4b4f-bfbc-22e2052acf17,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5eeb3d1a-af27-433c-b438-32361471eeee,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|MH733892|MH733892.1,42310,56146,1,100.0
5f433dc3-eeb4-4c20-8ce6-8706ded6a1e4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|HEE1644226|HEE1644226.1,11122,23452,1,95.94
678a5788-83a4-4c59-bea9-f3dbbbf6fab0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
725afe21-064c-4aa2-bf81-40fec6375532,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|MH733892|MH733892.1,212440,225670,1,100.0
073c0b3e-7855-4abb-a36d-04c8810d7254,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,118486,126994,1,99.76
586e4757-b238-4fb2-9d34-07f34355f8a6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,ENA|HEE1644226|HEE1644226.1,17284,26158,1,100.0
7105490b-9d52-4679-86ad-1611908ade4c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
76273af8-c67d-49bb-80c3-0cbf3230531a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b2f29cac-e011-4716-8dbc-ad905264bf00,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
676025f5-7518-4f7a-920c-50945dad868c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
dfb0d197-d285-4b69-b550-29ccdf955510,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,76744,86620,1,100.0
16003f19-1bb6-43d3-aaa6-ef953583a83a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,39130,54004,1,100.0
b8e3ddc0-2ae1-4e6f-881c-84de98c8bc19,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,88654,99466,1,100.0
a296f659-bcb3-480d-961c-a3a3f2f8cbb6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,10072,18754,1,99.65
f3a077f2-c48e-464a-98f5-c76d512a68f7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,ENA|HEE1644226|HEE1644226.1,57916,70618,1,100.0
978ff2fa-b350-4917-9c4a-ac15bc4ee8ac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
47c52f3f-41b1-4c38-b255-47cba3d398a6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,39268,54100,1,100.0
bc43f0fb-7882-4767-a305-b3d974bd8a75,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5d4f910c-1f52-4f01-92e0-4e8b046bcf77,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
86c12dd7-2bef-42bc-99ea-e359fa9b575e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
ef8b0356-1a81-41c5-b873-822f076bc42e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,178396,188140,1,100.0
62c11ddb-4ba0-440e-823d-93a8d0b88714,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
85ae8312-3669-491b-aaea-1d5db9be9874,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
4a7fa8af-acee-463a-aa1c-404152ce6be7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,77554,87484,1,100.0
90ddf7b2-650e-49f5-acbb-e534d6b2bbc0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e75b4b71-aafb-4e69-8fcf-6af523ce3f96,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,11302,21310,1,100.0
4fc87978-dcfd-4afa-8a77-93b23b17ee83,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
00594d2f-8703-466c-992c-83755a71f783,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9e11d2e5-7813-408d-8061-c76778291e53,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
fe6e8c06-366f-431b-a0d2-9d50fdd05ba7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
710b5116-f71f-4c17-b481-dd57f810043f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,3178,13648,1,100.0
2416f51b-d69a-46bb-9e5d-c6b54a6d5f4b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5ccaa568-e543-4a38-9c2b-2cbd450cf6ab,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
aa82ca0d-cf0d-46f7-8d24-8343818fd95e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3c483704-fad0-4a96-b07c-e1a1dd3c9c04,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,86812,96388,1,100.0
0605d50a-1f57-49e5-bbcb-7b784819e8a0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
8a134d35-d851-4a89-bc0e-8f5fa4531484,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
25ae8f4f-39c4-40fe-aeb6-95644e5873ec,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
28491ea0-dd89-4e3e-9408-3864afc023c9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b5a4dc50-d85d-40a8-b6f2-7e7779301670,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
805bd356-53cb-4e73-8c12-e642f22d9369,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,57424,67954,1,100.0
ceb14746-3b1d-48b6-b2a1-e037c8da5b68,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
50a1f0bf-44c4-46da-bbfd-2125e067a184,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9c155fe5-4ee8-4881-847e-5715047e6334,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
db69c49c-a897-4e2b-819a-1450019defce,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d7ff2c27-83ff-4cf5-bdf6-b03934a5cb06,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,NONE_BACKGROUND,10000,40000,0,0.0
03d0b445-d604-4c66-9ae4-0cf5b5f7091a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,17338,27010,1,100.0
dd41df57-c065-4466-89d5-4648ebe31be1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
2dae10ca-6c4d-4606-bb2f-c1113eb757ae,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,13120,23344,1,100.0
fe12f476-e92f-4764-a5be-8cb874015eaf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
00a48902-0c1f-4e88-9c52-921c4e8d0ab7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,36610,46600,1,100.0
7ee85beb-7584-4a7d-8ff7-65e6337a79c6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
c2c48557-e169-4970-9074-fe40d84092c9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3bc801a5-526f-478a-8b89-48931b1361b0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
ba462429-4f9f-43e1-b806-3ddd793aa534,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_12.pod5,ENA|HEE1644226|HEE1644226.1,4660,14032,1,100.0
8bbb456e-a52f-40ad-99db-ce7484da08ba,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
a51d0964-a009-4935-8f0b-312bd9485cc2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
53af7b06-5e27-43de-bc7a-38582c217cfc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
aca3e0dc-4476-4203-b48b-2992ee6f7346,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,139900,150670,1,100.0
a0f761f3-adac-42a9-89ed-87228f074e11,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d788804f-2de8-4e2e-9868-0809bde0b8c4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
21083d8c-a0b8-4355-8853-a7d725b57152,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
5e12e3c7-21c3-4bae-8d1b-1cc5612a8bad,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9bbba800-482d-44c9-b262-166cd12ca6df,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1ec7e348-e5bb-4017-b553-ee35124f1969,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3db00ad7-d6b9-4136-93a6-4c1bb7955420,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e7dd073a-5258-4728-9ad4-2a5decbe2910,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,77908,89626,1,100.0
12d36c3d-10fd-4994-80be-25f1eecb08c5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b36dad0e-8861-40f0-be27-8fdfd8689ad8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d09790ce-28db-41ef-a79b-f308fb8b1ed7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,ENA|HEE1644226|HEE1644226.1,192934,213310,1,100.0
ba13a0a0-08df-4b75-9abe-647f606a5621,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,12280,23992,1,100.0
2a908f2f-b0ea-431d-a913-d1b6e76a5b49,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1c1843a3-7f88-4210-b9cc-6d00754f9736,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_0.pod5,NONE_BACKGROUND,10000,40000,0,0.0
0a0d7112-f368-4707-a953-cd48a8de4b4e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
f4eff7a8-bea1-49c4-bac1-559fd565ce26,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6293cf6c-0787-4fa1-a74e-a02ff9e3de02,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,32206,51256,1,100.0
8bc446a4-7644-4cc5-aac9-61ced9a4e720,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3bd6d24c-4d76-4010-8648-423023c53bd6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
3d124153-165e-412c-8eab-ed1452f91046,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1bf05f96-0b6c-45a3-b8ad-0680ef917ce7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e94ad131-0eb5-445a-b226-373f10611dec,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,NONE_BACKGROUND,10000,40000,0,0.0
9b290c37-0c4b-4d2d-88d3-72c3ac3f4081,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_2.pod5,NONE_BACKGROUND,10000,40000,0,0.0
b0ee42bf-88d0-46f5-8ae0-6b167f6a4700,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
526d9b4d-e1f5-43f3-b13b-b1782bac956a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
da8984ff-5369-4ab5-8202-5f585ba91050,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
af2cced3-483d-4ebf-b43e-165801743de9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|MZ092836|MZ092836.1,14554,27382,1,100.0
a4722adc-2040-4d5d-b76f-d7221f1b8c4b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,NONE_BACKGROUND,10000,40000,0,0.0
e2ac7093-6f13-47af-8e86-6830a7b5393d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,NONE_BACKGROUND,10000,40000,0,0.0
06b58731-2933-4143-9222-098c57012f01,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,39658,51088,1,100.0
cd2cc1e9-9df0-48ef-8f6f-55c7bd72994d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
d3e0ea7e-3805-4eb4-88e3-e8c6385ac6cf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
09b039e9-a63d-4b88-a30e-114be8b278a3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
0041e5f2-71ab-49a1-8da2-9fd443a8c7ed,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_1.pod5,ENA|HEE1644226|HEE1644226.1,106372,130162,1,100.0
3ae5ccb9-715d-4404-b06d-9f269ca8f4b5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,NONE_BACKGROUND,10000,40000,0,0.0
72851288-e74c-404c-9191-c64211c72222,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,NONE_BACKGROUND,10000,40000,0,0.0
6ca1eb7c-b1cd-43c7-a49a-13190faf7d1d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,19210,28324,1,100.0
ec2636b4-eb7a-4668-82f2-1eeb0a04e6e3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,52576,62254,1,100.0
8a615b36-d154-4918-aee8-f60b1f163850,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_10.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1d626653-4f4f-4551-b3ac-12d17e3c7a6f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,206284,214864,1,100.0
e7a7100b-e81e-4dfa-ba18-03f94f206a60,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_11.pod5,NONE_BACKGROUND,10000,40000,0,0.0
1f7a4ce8-1233-4c7e-87d5-700e1661e26a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,20938,32350,1,100.0
834d15d7-857e-41fc-a7b7-32d23c60e0f8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,NONE_BACKGROUND,10000,40000,0,0.0
