read_id,pod5_file,target_gene,signal_start,signal_end,label
610489bb-e9c4-4bf1-8034-fd076ba28ba8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,19720,29650,1
cc94b18d-e0ab-4397-ba96-b9016563ce9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MH733892|MH733892.1,463570,477154,1
58bc0955-d7b7-4611-94ef-1a4d33b98663,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,89572,117754,1
1d626653-4f4f-4551-b3ac-12d17e3c7a6f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,206284,214864,1
b0991dd0-39b9-416c-942f-411421fb10af,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,1816,5056,1
47c52f3f-41b1-4c38-b255-47cba3d398a6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,39268,54100,1
00ca387a-30f2-42e5-9b64-05b68e8c3b7a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,23722,37456,1
950b992a-6830-48ea-8185-bf71a8d2163b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,91702,91702,1
da06492e-dee2-4087-b240-87f81c48ca82,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|MZ092836|MZ092836.1,32824,32824,1
86956a03-a166-4d4b-b4f3-1c5cf0cf3a15,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,82864,93628,1
408583df-a84f-4581-9f05-caeee35c6465,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,10024,17836,1
7b013a15-2fa2-4e16-9090-4126570a0a26,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,44764,47266,1
19be334f-4c49-45ff-8686-4402f437f577,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,31348,33958,1
19be334f-4c49-45ff-8686-4402f437f577,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_3.pod5,ENA|HEE1644226|HEE1644226.1,67246,67246,1
06b58731-2933-4143-9222-098c57012f01,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,39658,51088,1
27653bd1-6f9b-47bd-a5de-7093e545826f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,50164,61102,1
3a512f2c-62bd-437e-87de-b075f36bda14,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,1828,9352,1
ab91a124-1c0d-439d-bdbe-0937b8d454d1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,10936,23110,1
ff79a19d-ffe5-4bc5-b17e-d2b150783df9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,39730,52024,1
1eac8e96-a9b3-4690-8e2a-3fd4550823bf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,49492,59668,1
ad220d28-ee8b-404d-9043-0fdcb7da52b3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,66700,77326,1
f6f2364a-1e79-4fea-b2ca-f9fb69341621,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,31786,42544,1
36583543-1051-48b1-8736-8ba5110b5bf5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,95596,100450,1
2be1feb7-31b3-4217-ab40-3fea271f86ff,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,16,4408,1
70e02fe4-7441-4979-af9a-ab6eeea0c3b5,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,188164,198076,1
d0a828d1-c2da-4af6-8474-40dad860665c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,34354,34354,1
c73d3f0f-31e4-4700-8fab-f8a720c444fc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,3754,18142,1
70431260-8614-435c-a4e1-a64e271f6ef6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MZ092836|MZ092836.1,16948,28954,1
5a60cd40-e490-480d-a28c-27050c3c0581,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,18568,29290,1
2eb2a683-64ab-4c26-9c40-4a151f03e7f1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,37576,48148,1
1e96a56d-aa1b-413a-ae36-97451a0cc387,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,16,9802,1
1be6825c-1812-430f-83c5-e8e0d51aab54,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MZ092836|MZ092836.1,45958,59152,1
03d0b445-d604-4c66-9ae4-0cf5b5f7091a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,17338,27010,1
c994bff7-4d10-42e7-8783-61e2a5b43862,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,55132,65044,1
80b39017-2267-4c8d-a3dc-3247bdc225ac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,77290,91870,1
a296f659-bcb3-480d-961c-a3a3f2f8cbb6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,10072,18754,1
997b8a02-68af-4d58-9bae-b93cdf63af6e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,21112,31246,1
1a9c5236-6aab-4937-86ed-7bca6c2c11fb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|HEE1644226|HEE1644226.1,140812,150550,1
b8e3ddc0-2ae1-4e6f-881c-84de98c8bc19,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,88654,99466,1
dfb0d197-d285-4b69-b550-29ccdf955510,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_4.pod5,ENA|MH733892|MH733892.1,76744,86620,1
114c1f76-2c8a-4282-b55a-bb3c1cf07860,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MZ092836|MZ092836.1,1966,13396,1
ef8b0356-1a81-41c5-b873-822f076bc42e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,178396,188140,1
4e21c1e1-2640-46d9-bf26-480931a3f0cf,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,39460,43210,1
021a7eea-2281-42c3-a178-955e6855ff2d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,40570,50224,1
d8b70acb-a13d-4ec6-8fe8-52a4e0d1fa6b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,158086,168868,1
9cd02dd5-b588-478f-b623-064b7a341806,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MZ092836|MZ092836.1,1774,10936,1
073c0b3e-7855-4abb-a36d-04c8810d7254,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,118486,126994,1
8caba937-22b6-4b3c-8bb8-8305f09119bc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,113116,122854,1
482ba1d0-2ac6-42fd-aeaa-743430b9f16e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,2026,6358,1
e0f1e200-5e76-4a62-bb9e-4f61aac4d642,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,237718,245986,1
a1bb81a6-2b02-404c-a962-adda9ab0e3e0,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,40114,50914,1
e371492b-f882-4fd9-af1d-a1fefc905fe9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,128386,135808,1
e98e0561-cff8-4567-a858-07e0be63d844,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,57964,67534,1
5023fb3a-fa2d-4365-8ed3-768d199c66be,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MZ092836|MZ092836.1,4432,19702,1
4a7fa8af-acee-463a-aa1c-404152ce6be7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,77554,87484,1
f6d7d778-c923-431f-99f8-44a638822221,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,16,7882,1
5be86db5-91e7-4462-b9d1-813cbf2e8320,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|MH733892|MH733892.1,19030,19030,1
4e6ed1e4-179e-4867-abe4-39e951280c2e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_5.pod5,ENA|HEE1644226|HEE1644226.1,54514,65836,1
6293cf6c-0787-4fa1-a74e-a02ff9e3de02,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,32206,51256,1
c88ef499-0b34-409b-9e05-1c6165ea97ea,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,64222,88282,1
7d3dcf4f-be77-43fc-b3a4-2c2dacad8e2c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,40006,43738,1
cbb83a5c-9cc5-45c2-ad7d-28f4dd5e5c53,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,76276,86110,1
7789729a-0896-4285-9106-c58c683528c8,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,66748,75250,1
e51fa0f2-5022-4e6c-9a7e-f5c7db99988e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,185182,195124,1
13827425-e1f6-44d3-8518-6a4a8fa37a8c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,23830,35608,1
6c1d97ba-b4a8-451e-9b7b-ce5d63bbfe35,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,478,9388,1
f147a9f1-900e-4536-bbc2-416d9cd5028c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,3052,15664,1
be323535-77b1-4653-a998-0857cdbad200,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,62170,70216,1
bac1ee13-cf09-4d49-ac71-93e5492bc0fd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,682,2428,1
9e8954d4-91f1-4a09-be23-1392d0e3ef59,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,2494,12088,1
794009de-d3b8-4936-8293-6dc864360b61,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,8524,11680,1
2da2abc8-79d1-4329-8549-be7bfc9eac16,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,40342,51538,1
ba959b62-f2d4-4fbb-a520-f146545bcad1,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,22102,33418,1
c37f33f3-a627-40f4-81de-a4617d7f8f67,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,10024,25012,1
c838edd9-2386-4af6-b55e-137c0b6cd862,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,7966,13510,1
292ea265-5214-4042-9803-ba128fe8519f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,17284,27394,1
2be94bb4-e4cf-476b-91ae-d978d1aae93d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,29224,46984,1
fb112a1a-28ca-4bcf-8d88-ed7ca842455c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,1588,4144,1
bc5e5742-c315-4b69-be32-29166d895c3a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,10246,11302,1
b251e758-69f5-466f-9c74-25078fc77a00,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MH733892|MH733892.1,18124,26452,1
353cb84d-b6a8-4ec4-9983-8f43c9a3850f,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|MZ092836|MZ092836.1,36496,53350,1
4adc48f9-a46b-476d-b629-d75e855a62f2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,65752,76660,1
0e391675-1ea4-4637-8bbf-06f591c1e59b,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,60844,69898,1
0b324869-79a9-4595-a8a8-0db95ac88025,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,20338,26614,1
702011cd-338a-4192-8ac9-a05ae638b609,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_6.pod5,ENA|HEE1644226|HEE1644226.1,1408,8758,1
7eee02a4-97d0-41bb-8d63-e41c1528ee7d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,37558,51580,1
a0831af7-b053-4682-9b3c-4d8b88c498fd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,3610,13846,1
0b541330-ede6-462a-8cdf-2b46c2007320,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MZ092836|MZ092836.1,2986,18796,1
d793d129-ed54-4abf-8995-11a98a354f55,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,14254,28168,1
a1439cc1-3804-4538-a958-d2b1c25bc11a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,25282,33820,1
85e71453-c775-4750-ae53-30dfa9a13f3d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,10336,19996,1
e01b07c7-c91d-40ae-98d3-292e69ed31dc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,90754,102292,1
1d7a4d80-d318-4d1c-bc07-b798c452e49a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,233308,243736,1
9abaf99b-dddd-4ee7-8759-9f7684ac6de6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,13012,25318,1
a9813120-de73-4146-9e3f-25f88c34237a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,16,5122,1
7b62fd57-f020-4cdf-ba51-8c5559a4e109,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MZ092836|MZ092836.1,82,2170,1
aca3e0dc-4476-4203-b48b-2992ee6f7346,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,139900,150670,1
349985a3-1c59-4732-873f-1f92458045f7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,62302,64438,1
3c483704-fad0-4a96-b07c-e1a1dd3c9c04,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,86812,96388,1
b8b38305-58df-41be-8d50-a80b4c6d0dff,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,24016,34480,1
6bb5d022-e7e7-41fb-ac79-21facf7bf3dc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,27892,37942,1
6ca1eb7c-b1cd-43c7-a49a-13190faf7d1d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,19210,28324,1
6c8ed425-ff21-4030-8f43-124e997ef365,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,139210,156412,1
b4a089e9-db02-4eda-8df1-c6bea1d958ab,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,150982,157834,1
32169bf2-8eee-47e2-b820-82bde1600124,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,8848,20518,1
08132fe4-684a-431d-bd5e-0548a83a4982,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,43426,55840,1
d929a10d-934d-4c88-92c3-86eae14403fd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,52198,61876,1
ddf4b0fb-9c59-4ab5-a5e3-2f19ebad9540,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,39016,48676,1
7d0c43dd-2983-46ef-b3df-bc4afa6f7e77,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,133492,144814,1
8dacc6cd-b7f9-488c-bc3e-f5dfb39638f7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|HEE1644226|HEE1644226.1,1732,6004,1
c03ac043-d03e-46ab-973d-6706dfb4f3cd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_7.pod5,ENA|MH733892|MH733892.1,1378,3604,1
872941d7-36e4-4f52-8706-3465d5cb2196,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,105172,115438,1
2ef21d02-57b9-4b12-b4d8-ff7eda155f56,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,7750,19540,1
e659e7ac-f39f-4c52-a201-d3ffec3b130e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,18250,28258,1
00a48902-0c1f-4e88-9c52-921c4e8d0ab7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,36610,46600,1
91eabfaa-dc3f-4781-92c5-c1eda899ddfb,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MZ092836|MZ092836.1,14818,29374,1
08a79762-0e92-439d-949a-bb2cd39ff6ad,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,67192,77278,1
fad5a5d8-8087-4e70-8cfe-5c95328fba99,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,16,6682,1
8c36e30e-ddd9-4a65-9532-49ab6d8f17e6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,105340,123448,1
d280b670-e9e7-477a-924e-85cdeeb179e7,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,1492,6010,1
f914f8bd-22e7-48f8-b0cc-deb06a90ca37,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,43624,55732,1
2dae10ca-6c4d-4606-bb2f-c1113eb757ae,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,13120,23344,1
fd4c1807-88b7-4b53-91e7-acf066076e57,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,5860,21490,1
33fa9644-dfe9-4d7e-9af2-ab1107f534dc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,189946,200032,1
2a4e41e5-2426-405c-8b83-997ce4dbcfdd,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,33580,43138,1
29d05d37-d008-41e5-934d-4c16c47f3f40,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,1522,10228,1
1ebb009b-2848-4ed9-b0a6-f22db31945a6,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MZ092836|MZ092836.1,17500,31720,1
0e5d508e-6157-4f03-8140-672d7c2135ce,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MZ092836|MZ092836.1,1618,2542,1
1d6c58f1-49ea-4432-a5d7-ce42bdc2bc84,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MZ092836|MZ092836.1,100372,113242,1
5367052a-5a9d-4d4c-94d4-d864b8b424ae,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|MH733892|MH733892.1,23410,31744,1
b477e4b6-dcc5-4f95-bd78-fb8e260f86ad,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,108604,118708,1
0f6d531e-88a4-4be7-acf7-f8b4ba3042b4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_8.pod5,ENA|HEE1644226|HEE1644226.1,68464,78688,1
68b74bb7-2fa6-4df4-84f7-a83aed2d4003,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,49150,59896,1
a26f72f9-7215-43ff-9854-be793517c116,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,36538,46666,1
6ec9432f-e038-4c27-9b6c-3b34f355be58,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,10360,29044,1
5e21e822-4351-42a8-aa8e-1e943233448a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,33226,54766,1
3d5ca41a-eed0-4611-8688-15133f1769a9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,214960,227824,1
0d878114-04e4-4c52-b31d-778d5fc5473a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,62590,68050,1
78ac329b-82ac-48fa-822f-ee0dec7197b4,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,41878,52432,1
3c9b0105-3ab2-4be7-82ee-b587ea1c7e6e,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,80374,89380,1
d2467de0-8acc-48bd-bc52-35fc9edd236a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,1834,8428,1
ba13a0a0-08df-4b75-9abe-647f606a5621,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,12280,23992,1
492ff0d6-6327-418f-b81e-c2249f81fb01,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,64078,64078,1
bd55b697-91f9-4abb-bb84-6afe7cbb4e9d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,21526,32410,1
589fe6e4-9dcf-4195-bc8e-959f3f7a7ad2,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,59008,69634,1
63d5a4c5-9620-4fa5-8518-eed3ab962e5c,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,15976,27274,1
92eb96e3-e813-4353-942c-4558a620c978,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,122872,130420,1
86b016a4-17da-4651-be9a-b8b9deaa52ac,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,26968,36826,1
3e91b89f-8041-4989-aa03-02b1b023cbcc,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MZ092836|MZ092836.1,3322,18406,1
5afaaa00-b32c-494c-aac0-b552ef96d61a,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,67318,78988,1
ec2636b4-eb7a-4668-82f2-1eeb0a04e6e3,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,52576,62254,1
9efca091-9363-4447-8c19-3ecb423ad088,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,130942,141658,1
0a8db45a-2a54-4895-98fb-6ececb5f01c9,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,6718,8836,1
647ac98f-5eeb-40f8-9860-251aca32c706,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|HEE1644226|HEE1644226.1,5440,17452,1
5decfa62-af9f-4167-a492-d813c41aca1d,PAQ63858_pass_barcode48_33cbe55b_d2f2cde4_9.pod5,ENA|MH733892|MH733892.1,7474,18478,1
